ticket_id;status;tempo_de_resposta
743740;closed;241
743692;closed;241
742352;closed;241
742338;closed;241
741484;closed;241
740070;closed;241
739432;closed;241
739416;closed;241
739058;closed;241
738965;closed;241
738460;closed;241
737884;closed;241
737166;closed;241
736766;closed;241
734929;closed;241
734928;closed;241
734781;closed;241
734597;closed;241
734533;closed;241
733222;closed;241
731438;closed;241
730235;closed;241
729974;closed;241
729934;closed;241
729320;closed;241
726404;closed;241
722360;closed;241
721327;closed;241
719590;closed;241
718275;closed;241
718104;closed;241
717852;closed;241
717714;closed;241
716194;closed;241
715937;closed;241
715936;closed;241
715002;closed;241
714664;closed;241
714506;closed;241
714501;closed;241
713994;closed;241
713361;closed;241
713322;closed;241
713206;closed;241
712499;closed;241
710361;closed;241
709082;closed;241
707812;closed;241
707810;closed;241
707804;closed;241
706790;closed;241
706676;closed;241
705190;closed;241
702883;closed;241
702472;closed;241
699028;closed;241
697208;closed;241
696567;closed;241
696048;closed;241
693674;closed;241
692362;closed;241
691812;closed;241
691808;closed;241
691464;closed;241
690398;closed;241
689535;closed;241
689532;closed;241
686788;closed;241
676959;closed;241
676953;closed;241
676316;closed;241
671994;closed;241
671989;closed;241
665535;closed;241
665046;closed;241
662173;closed;241
658996;closed;241
658987;closed;241
657323;closed;241
655471;closed;241
655155;closed;241
655152;closed;241
654346;closed;241
651856;closed;241
651386;closed;241
648990;closed;241
648973;closed;241
648492;closed;241
647851;closed;241
647850;closed;241
645534;closed;241
645086;closed;241
635530;closed;241
634675;closed;241
634525;closed;241
634505;closed;241
634495;closed;241
634475;closed;241
634138;closed;241
633366;closed;241
631281;closed;241
628475;closed;241
623554;closed;241
621890;closed;241
621670;closed;241
620217;closed;241
620142;closed;241
619489;closed;241
619411;closed;241
618308;closed;241
618232;closed;241
617865;closed;241
615158;closed;241
615140;closed;241
614153;closed;241
613557;closed;241
612889;closed;241
612878;closed;241
608210;closed;241
608086;closed;241
606386;closed;241
605649;closed;241
605473;closed;241
604062;closed;241
603991;closed;241
603123;closed;241
602273;closed;241
602022;closed;241
600845;closed;241
600825;closed;241
600586;closed;241
600566;closed;241
600285;closed;241
600073;closed;241
599078;closed;241
597561;closed;241
595992;closed;241
595800;closed;241
595692;closed;241
594580;closed;241
593618;closed;241
593549;closed;241
592828;closed;241
591936;closed;241
588995;closed;241
588797;closed;241
588680;closed;241
588222;closed;241
587998;closed;241
587822;closed;241
587096;closed;241
585058;closed;241
582403;closed;241
580744;closed;241
579578;closed;241
575480;closed;241
571901;closed;241
570659;closed;241
570517;closed;241
569758;closed;241
569322;closed;241
568617;closed;241
560949;closed;241
560917;closed;241
560717;closed;241
559904;closed;241
559668;closed;241
559370;closed;241
558491;closed;241
558490;closed;241
558017;closed;241
557738;closed;241
556215;closed;241
556164;closed;241
556125;closed;241
554014;closed;241
552686;closed;241
552681;closed;241
551833;closed;241
551640;closed;241
550185;closed;241
548715;closed;241
548588;closed;241
548273;closed;241
541647;closed;241
539321;closed;241
536020;closed;241
534246;closed;241
531755;closed;241
531747;closed;241
530197;closed;241
527718;closed;241
525563;closed;241
524470;closed;241
518471;closed;241
518461;closed;241
515524;closed;241
514763;closed;241
513380;closed;241
513333;closed;241
513330;closed;241
513323;closed;241
512699;closed;241
510727;closed;241
510067;closed;241
509578;closed;241
509577;closed;241
508355;closed;241
508088;closed;241
507839;closed;241
504387;closed;241
504028;closed;241
503078;closed;241
503075;closed;241
501873;closed;241
498466;closed;241
497618;closed;241
497594;closed;241
496153;closed;241
496129;closed;241
494171;closed;241
494096;closed;241
491671;closed;241
491670;closed;241
491647;closed;241
490688;closed;241
488260;closed;241
487720;closed;241
486080;closed;241
485378;closed;241
484950;closed;241
484722;closed;241
483074;closed;241
769470;solved;242
764703;closed;242
763973;closed;242
762125;closed;242
760235;closed;242
759035;closed;242
757844;closed;242
756209;closed;242
754902;closed;242
754001;closed;242
753243;closed;242
751682;closed;242
751400;closed;242
750702;closed;242
750598;closed;242
749938;closed;242
748930;closed;242
746827;closed;242
746039;closed;242
746027;closed;242
745275;closed;242
743710;closed;242
743695;closed;242
742360;closed;242
741396;closed;242
741237;closed;242
739070;closed;242
738108;closed;242
737891;closed;242
736956;closed;242
736835;closed;242
734595;closed;242
734119;closed;242
733492;closed;242
732041;closed;242
731453;closed;242
731016;closed;242
730590;closed;242
730581;closed;242
729982;closed;242
729326;closed;242
726812;closed;242
725443;closed;242
725437;closed;242
724562;closed;242
723656;closed;242
721504;closed;242
721471;closed;242
720854;closed;242
720258;closed;242
719525;closed;242
717845;closed;242
716345;closed;242
716311;closed;242
716170;closed;242
715744;closed;242
715285;closed;242
714515;closed;242
713638;closed;242
713540;closed;242
713149;closed;242
712048;closed;242
711914;closed;242
711531;closed;242
710441;closed;242
710048;closed;242
709714;closed;242
709496;closed;242
708522;closed;242
706341;closed;242
706165;closed;242
706107;closed;242
705191;closed;242
704320;closed;242
702884;closed;242
701881;closed;242
701804;closed;242
700872;closed;242
699280;closed;242
697214;closed;242
696660;closed;242
696559;closed;242
696517;closed;242
696380;closed;242
695597;closed;242
695519;closed;242
693559;closed;242
693167;closed;242
692616;closed;242
692337;closed;242
691824;closed;242
691823;closed;242
690474;closed;242
690349;closed;242
689794;closed;242
688901;closed;242
686812;closed;242
685975;closed;242
678490;closed;242
678480;closed;242
676971;closed;242
676318;closed;242
675394;closed;242
671966;closed;242
667342;closed;242
665312;closed;242
665170;closed;242
661867;closed;242
661776;closed;242
661315;closed;242
661249;closed;242
661248;closed;242
659117;closed;242
659090;closed;242
658630;closed;242
655020;closed;242
654883;closed;242
651994;closed;242
651858;closed;242
651416;closed;242
651390;closed;242
651128;closed;242
650521;closed;242
650357;closed;242
649997;closed;242
649497;closed;242
647775;closed;242
645821;closed;242
645244;closed;242
644577;closed;242
644563;closed;242
644218;closed;242
643821;closed;242
642554;closed;242
638979;closed;242
638938;closed;242
637526;closed;242
637109;closed;242
635273;closed;242
634535;closed;242
634469;closed;242
633540;closed;242
632644;closed;242
632333;closed;242
632289;closed;242
632037;closed;242
629304;closed;242
628529;closed;242
628397;closed;242
628300;closed;242
624635;closed;242
624366;closed;242
624205;closed;242
623091;closed;242
622993;closed;242
620775;closed;242
620054;closed;242
620026;closed;242
618700;closed;242
617824;closed;242
617634;closed;242
617594;closed;242
617172;closed;242
615852;closed;242
615180;closed;242
614732;closed;242
614072;closed;242
612935;closed;242
612928;closed;242
612704;closed;242
611747;closed;242
611201;closed;242
611000;closed;242
608092;closed;242
605901;closed;242
605186;closed;242
604970;closed;242
604736;closed;242
603556;closed;242
603122;closed;242
602897;closed;242
602766;closed;242
602661;closed;242
602331;closed;242
602078;closed;242
601754;closed;242
601295;closed;242
600817;closed;242
600639;closed;242
600435;closed;242
599609;closed;242
598950;closed;242
598853;closed;242
596987;closed;242
593880;closed;242
588999;closed;242
588460;closed;242
588226;closed;242
588223;closed;242
587997;closed;242
587893;closed;242
587891;closed;242
587278;closed;242
586262;closed;242
585997;closed;242
582952;closed;242
581731;closed;242
579757;closed;242
576393;closed;242
575479;closed;242
575444;closed;242
575176;closed;242
571915;closed;242
570312;closed;242
568615;closed;242
564567;closed;242
564194;closed;242
560947;closed;242
560899;closed;242
560641;closed;242
560399;closed;242
560198;closed;242
559574;closed;242
559342;closed;242
559173;closed;242
558902;closed;242
556065;closed;242
554489;closed;242
554026;closed;242
552907;closed;242
552704;closed;242
551543;closed;242
550158;closed;242
548711;closed;242
547030;closed;242
542002;closed;242
539874;closed;242
539541;closed;242
538317;closed;242
536486;closed;242
532977;closed;242
532749;closed;242
532628;closed;242
532542;closed;242
530188;closed;242
529852;closed;242
527879;closed;242
527407;closed;242
527282;closed;242
526626;closed;242
526597;closed;242
518554;closed;242
518547;closed;242
518474;closed;242
517854;closed;242
517842;closed;242
514778;closed;242
513445;closed;242
513444;closed;242
513418;closed;242
512147;closed;242
511557;closed;242
509924;closed;242
509449;closed;242
509447;closed;242
508808;closed;242
507840;closed;242
506358;closed;242
505466;closed;242
498980;closed;242
496326;closed;242
496175;closed;242
494910;closed;242
491600;closed;242
488790;closed;242
487736;closed;242
485533;closed;242
485382;closed;242
484999;closed;242
484896;closed;242
484764;closed;242
484625;closed;242
483510;closed;242
483101;closed;242
482643;closed;242
764714;closed;243
763979;solved;243
763772;closed;243
762120;closed;243
759375;closed;243
758904;closed;243
758362;closed;243
758196;closed;243
758106;closed;243
757900;closed;243
757873;closed;243
756214;closed;243
754910;closed;243
754254;closed;243
754021;closed;243
750714;closed;243
749550;closed;243
749101;closed;243
747766;closed;243
747149;closed;243
746829;closed;243
746059;closed;243
745875;closed;243
745170;closed;243
743729;closed;243
742377;closed;243
742295;closed;243
742003;closed;243
741433;closed;243
741364;closed;243
741362;closed;243
741080;closed;243
740041;closed;243
739945;closed;243
738623;closed;243
738617;closed;243
738366;closed;243
738140;closed;243
737927;closed;243
737917;closed;243
734545;closed;243
734140;closed;243
733500;closed;243
733495;closed;243
732971;closed;243
732813;closed;243
732044;closed;243
731459;closed;243
731390;closed;243
731087;closed;243
729753;closed;243
729371;closed;243
729257;closed;243
726033;closed;243
725477;closed;243
724172;solved;243
723277;closed;243
722623;closed;243
720841;closed;243
719569;closed;243
719532;closed;243
718869;closed;243
718278;closed;243
717468;closed;243
716836;closed;243
716165;closed;243
715984;closed;243
714670;closed;243
714112;closed;243
714002;closed;243
713799;closed;243
713330;closed;243
712757;closed;243
712506;closed;243
711913;closed;243
711466;closed;243
710362;closed;243
709089;closed;243
709086;closed;243
708112;closed;243
708066;closed;243
707817;closed;243
707135;closed;243
705883;closed;243
705561;closed;243
705291;closed;243
702327;closed;243
700887;closed;243
699750;closed;243
698770;closed;243
697217;closed;243
697176;closed;243
696047;closed;243
695526;closed;243
693558;closed;243
692830;closed;243
692181;closed;243
692120;closed;243
690396;closed;243
690360;closed;243
689928;closed;243
689804;closed;243
689176;closed;243
687409;closed;243
687074;closed;243
686815;closed;243
686348;closed;243
678577;closed;243
676419;closed;243
676322;closed;243
676321;closed;243
676028;closed;243
675779;closed;243
673899;closed;243
670996;closed;243
670845;closed;243
670440;closed;243
670145;closed;243
670034;closed;243
665317;closed;243
662760;closed;243
661736;closed;243
661208;closed;243
659591;closed;243
659120;closed;243
656852;closed;243
656411;closed;243
654175;closed;243
652007;closed;243
651852;closed;243
651425;closed;243
650542;closed;243
649766;closed;243
647748;closed;243
645832;closed;243
642401;closed;243
641912;closed;243
639117;closed;243
638939;closed;243
635350;closed;243
634220;closed;243
634158;closed;243
634133;closed;243
632359;closed;243
632294;closed;243
632196;closed;243
629382;closed;243
629174;closed;243
628545;closed;243
623578;closed;243
620860;closed;243
620793;closed;243
620227;closed;243
619946;closed;243
618916;closed;243
617436;closed;243
617373;closed;243
616785;closed;243
615910;closed;243
614744;closed;243
612937;closed;243
612924;closed;243
612904;closed;243
611786;closed;243
611770;closed;243
611226;closed;243
611222;closed;243
608282;closed;243
608103;closed;243
606421;closed;243
605985;closed;243
605652;closed;243
605555;closed;243
605206;closed;243
604409;closed;243
604248;closed;243
604241;closed;243
603103;closed;243
602673;closed;243
602350;closed;243
601722;closed;243
601544;closed;243
601100;closed;243
600827;closed;243
600705;closed;243
600387;closed;243
600248;closed;243
599439;closed;243
598902;closed;243
595826;closed;243
595135;closed;243
593902;closed;243
593548;closed;243
593041;closed;243
592808;closed;243
589001;closed;243
588449;closed;243
588428;closed;243
588057;closed;243
588050;closed;243
587968;closed;243
587889;closed;243
586520;closed;243
586498;closed;243
586282;closed;243
586278;closed;243
586274;closed;243
584066;closed;243
580742;closed;243
571045;closed;243
570663;closed;243
570051;closed;243
568088;closed;243
565520;closed;243
564881;closed;243
564620;closed;243
564041;closed;243
562941;closed;243
560344;closed;243
559903;closed;243
559547;closed;243
559535;closed;243
557882;closed;243
557736;closed;243
555936;closed;243
554027;closed;243
552939;closed;243
552709;closed;243
551012;closed;243
550375;closed;243
548697;closed;243
548585;closed;243
541024;closed;243
539972;closed;243
538721;closed;243
536667;closed;243
536475;closed;243
535095;closed;243
533785;closed;243
532536;closed;243
529726;closed;243
528237;closed;243
527730;closed;243
526022;closed;243
525572;closed;243
515989;closed;243
515513;closed;243
515022;closed;243
512744;closed;243
510080;closed;243
509550;closed;243
509446;closed;243
508283;closed;243
507933;closed;243
502942;closed;243
502941;closed;243
501635;closed;243
501174;closed;243
500219;closed;243
499763;closed;243
499476;pending;243
498616;closed;243
495977;closed;243
495471;closed;243
495212;closed;243
494520;closed;243
492885;closed;243
491662;closed;243
490687;closed;243
489520;closed;243
489194;closed;243
489014;closed;243
488637;closed;243
488180;closed;243
487769;closed;243
487122;closed;243
486768;closed;243
486563;closed;243
483791;closed;243
483733;closed;243
480515;closed;243
470547;closed;243
768505;open;244
767707;solved;244
767007;solved;244
767006;solved;244
766864;solved;244
766798;solved;244
764746;closed;244
763757;closed;244
763353;closed;244
762137;closed;244
759620;closed;244
758918;closed;244
758713;closed;244
758227;solved;244
758084;closed;244
754935;closed;244
754923;closed;244
754272;closed;244
753817;closed;244
750601;closed;244
749939;closed;244
749720;closed;244
749074;closed;244
749056;closed;244
748174;closed;244
747484;closed;244
746371;closed;244
745214;closed;244
744974;closed;244
743228;closed;244
743131;closed;244
742613;closed;244
742582;closed;244
742050;closed;244
741978;closed;244
741812;closed;244
741684;closed;244
741444;closed;244
739437;closed;244
739077;closed;244
738688;closed;244
738502;closed;244
738484;closed;244
737941;closed;244
736169;closed;244
732954;closed;244
731490;closed;244
730578;closed;244
729924;closed;244
729266;closed;244
726410;closed;244
725488;closed;244
722631;closed;244
722414;closed;244
722374;closed;244
721694;closed;244
721595;closed;244
720852;closed;244
720261;closed;244
718137;closed;244
717835;closed;244
716832;closed;244
716242;closed;244
714671;closed;244
714006;closed;244
713800;closed;244
713339;closed;244
712196;closed;244
710458;closed;244
709721;closed;244
709323;closed;244
706568;closed;244
706111;closed;244
702857;closed;244
702775;closed;244
702226;closed;244
701544;closed;244
700903;closed;244
700901;closed;244
698705;closed;244
696989;closed;244
696915;closed;244
696496;closed;244
692185;closed;244
690451;closed;244
687020;closed;244
686820;closed;244
686632;closed;244
686335;closed;244
678604;closed;244
676584;closed;244
676420;closed;244
676336;closed;244
674143;closed;244
673900;closed;244
671981;closed;244
670881;closed;244
670712;closed;244
668097;closed;244
666801;closed;244
665319;closed;244
662772;closed;244
661971;closed;244
659130;closed;244
659029;closed;244
659006;closed;244
657108;closed;244
656956;closed;244
653331;closed;244
651772;closed;244
650564;closed;244
649537;closed;244
648996;closed;244
647866;closed;244
645461;closed;244
643006;closed;244
642455;closed;244
641921;closed;244
640732;closed;244
639775;closed;244
639706;closed;244
639545;closed;244
637805;closed;244
636577;closed;244
634218;closed;244
634016;closed;244
632439;closed;244
632297;closed;244
632295;closed;244
630709;closed;244
629722;closed;244
629715;closed;244
629349;closed;244
629293;closed;244
629130;closed;244
628266;closed;244
627998;closed;244
627951;closed;244
623585;closed;244
621673;closed;244
619945;closed;244
619542;closed;244
616905;closed;244
616885;closed;244
616880;closed;244
616043;closed;244
615287;closed;244
615281;closed;244
614949;closed;244
614210;closed;244
613738;closed;244
612953;closed;244
612951;closed;244
612933;closed;244
611265;closed;244
611230;closed;244
611229;closed;244
610992;closed;244
610909;closed;244
609712;closed;244
605654;closed;244
604892;closed;244
603456;closed;244
603013;closed;244
602926;closed;244
601812;closed;244
600887;closed;244
600346;closed;244
600110;closed;244
600028;closed;244
598882;closed;244
597624;closed;244
597122;closed;244
597064;closed;244
595690;closed;244
594314;closed;244
589008;closed;244
589003;closed;244
588675;closed;244
588445;closed;244
587952;closed;244
587795;closed;244
586474;closed;244
585920;closed;244
585786;closed;244
583909;closed;244
579711;closed;244
575174;closed;244
569530;closed;244
567177;closed;244
565259;closed;244
564896;closed;244
564097;closed;244
564064;closed;244
560990;closed;244
560955;closed;244
560951;closed;244
560776;closed;244
560382;closed;244
559371;closed;244
558887;closed;244
558850;closed;244
558489;closed;244
557154;closed;244
554373;closed;244
554369;closed;244
553059;closed;244
552748;closed;244
550530;closed;244
550488;closed;244
550362;closed;244
550326;closed;244
550313;closed;244
550306;closed;244
550296;closed;244
550279;closed;244
550157;closed;244
548761;closed;244
545578;closed;244
542031;closed;244
541038;closed;244
540713;closed;244
540418;closed;244
540024;closed;244
539549;closed;244
539086;closed;244
537053;closed;244
534745;closed;244
534645;closed;244
534240;closed;244
531791;closed;244
531768;closed;244
530087;closed;244
529208;closed;244
527868;closed;244
527735;closed;244
526739;closed;244
523945;closed;244
523023;closed;244
522249;closed;244
520673;closed;244
519790;closed;244
515082;closed;244
513440;closed;244
510971;closed;244
510506;closed;244
510010;closed;244
510007;closed;244
507713;closed;244
507527;closed;244
507071;closed;244
506626;closed;244
502671;closed;244
501102;closed;244
499930;closed;244
499866;closed;244
498464;closed;244
498417;closed;244
496750;closed;244
496317;closed;244
495317;closed;244
494547;closed;244
494181;closed;244
494095;closed;244
493252;closed;244
492319;closed;244
490676;closed;244
488211;closed;244
487777;closed;244
487772;closed;244
485464;closed;244
485179;closed;244
484945;closed;244
484929;closed;244
483794;closed;244
480462;closed;244
768537;open;245
768530;open;245
767705;solved;245
766592;pending;245
763584;closed;245
758943;closed;245
758489;closed;245
758368;closed;245
757770;closed;245
757618;closed;245
753566;closed;245
750720;closed;245
748822;closed;245
747990;closed;245
747848;closed;245
746837;closed;245
746075;closed;245
745734;closed;245
745607;closed;245
745204;closed;245
743262;closed;245
742805;closed;245
741572;closed;245
741468;closed;245
739445;closed;245
739098;closed;245
738514;closed;245
736832;closed;245
736824;closed;245
736770;closed;245
736167;closed;245
735603;closed;245
735563;closed;245
735539;closed;245
734786;closed;245
734511;closed;245
734301;closed;245
734148;closed;245
733490;closed;245
732808;closed;245
732056;closed;245
731510;closed;245
731336;closed;245
731164;closed;245
730245;closed;245
729331;closed;245
729267;closed;245
725485;closed;245
722469;closed;245
722130;closed;245
721505;closed;245
721456;closed;245
721320;closed;245
720262;closed;245
720041;closed;245
719383;closed;245
717943;closed;245
717922;closed;245
717918;closed;245
717529;closed;245
715197;closed;245
714679;closed;245
714488;closed;245
712836;closed;245
712509;closed;245
712205;closed;245
710251;closed;245
710031;closed;245
709589;closed;245
709324;closed;245
709099;closed;245
706270;closed;245
706260;closed;245
705890;closed;245
705371;closed;245
704452;closed;245
702483;closed;245
701880;closed;245
701554;closed;245
700914;closed;245
699279;closed;245
699273;closed;245
699268;closed;245
699033;closed;245
698840;closed;245
697127;closed;245
697123;closed;245
696995;closed;245
696993;closed;245
696556;closed;245
695543;closed;245
695447;closed;245
690457;closed;245
690362;closed;245
690303;closed;245
689915;closed;245
687650;closed;245
687605;closed;245
687462;closed;245
678614;closed;245
676350;closed;245
676025;closed;245
675392;closed;245
673909;closed;245
670646;closed;245
670645;closed;245
670140;closed;245
666645;closed;245
665865;closed;245
665528;closed;245
665412;closed;245
665095;closed;245
665060;closed;245
662880;closed;245
659122;closed;245
659116;closed;245
655167;closed;245
652428;closed;245
651436;closed;245
650579;closed;245
649038;closed;245
647482;closed;245
645835;closed;245
645622;closed;245
645567;closed;245
644580;closed;245
643219;closed;245
641934;closed;245
641878;closed;245
641868;closed;245
640187;closed;245
639546;closed;245
634986;closed;245
634961;closed;245
634928;closed;245
634786;closed;245
634571;closed;245
634540;closed;245
634460;closed;245
633543;closed;245
632641;closed;245
632310;closed;245
632029;closed;245
629725;closed;245
629096;closed;245
627252;closed;245
620230;closed;245
619954;closed;245
618727;closed;245
618227;closed;245
618145;closed;245
617599;closed;245
617259;closed;245
616542;closed;245
615842;closed;245
615633;closed;245
614951;closed;245
613430;closed;245
611591;closed;245
611118;closed;245
610261;closed;245
608349;closed;245
607071;closed;245
606104;closed;245
605664;closed;245
605215;closed;245
605174;closed;245
604010;closed;245
603570;closed;245
602246;closed;245
601879;closed;245
601096;closed;245
600474;closed;245
600027;closed;245
600014;closed;245
597604;closed;245
597347;closed;245
597016;closed;245
594899;closed;245
593936;closed;245
592830;closed;245
592475;closed;245
592432;closed;245
590605;closed;245
589014;closed;245
588453;closed;245
588034;closed;245
587929;closed;245
587583;closed;245
586462;closed;245
586439;closed;245
586285;closed;245
585817;closed;245
585783;closed;245
585285;closed;245
585261;closed;245
576378;closed;245
575475;closed;245
575153;closed;245
575147;closed;245
570699;closed;245
570404;closed;245
569764;closed;245
569536;closed;245
568613;closed;245
567399;closed;245
567398;closed;245
566638;closed;245
566183;closed;245
564199;closed;245
563033;closed;245
561511;closed;245
561025;closed;245
560775;closed;245
560599;closed;245
560507;closed;245
560376;closed;245
559156;closed;245
559148;closed;245
558460;closed;245
554834;closed;245
554487;closed;245
553958;closed;245
553623;closed;245
552991;closed;245
552749;closed;245
551635;closed;245
551588;closed;245
551018;closed;245
550156;closed;245
543685;closed;245
541173;closed;245
541166;closed;245
540523;closed;245
539565;closed;245
538770;closed;245
537557;closed;245
537393;closed;245
536558;closed;245
534738;closed;245
534634;closed;245
534621;closed;245
532623;closed;245
532525;closed;245
531795;closed;245
530416;closed;245
529059;closed;245
529010;closed;245
526813;closed;245
520687;closed;245
520246;closed;245
520182;closed;245
518638;closed;245
518589;closed;245
511892;closed;245
511553;closed;245
509903;closed;245
509534;closed;245
508788;closed;245
505463;closed;245
504053;closed;245
502091;closed;245
501896;closed;245
499868;closed;245
495022;closed;245
494180;closed;245
492321;closed;245
491683;closed;245
491669;closed;245
490686;closed;245
490685;closed;245
488708;closed;245
487789;closed;245
486895;closed;245
485390;closed;245
485162;closed;245
483948;closed;245
768562;pending;246
767704;solved;246
766888;solved;246
764340;closed;246
763982;closed;246
763311;closed;246
759484;closed;246
759191;closed;246
759039;closed;246
758965;closed;246
758951;closed;246
758235;closed;246
758050;closed;246
756584;closed;246
754459;closed;246
753814;closed;246
753451;closed;246
753411;closed;246
751077;closed;246
750603;closed;246
750127;closed;246
749115;closed;246
748212;closed;246
747989;closed;246
746397;closed;246
743562;closed;246
743540;closed;246
743528;closed;246
743421;closed;246
741806;closed;246
741659;closed;246
741589;closed;246
741577;closed;246
741473;closed;246
740556;closed;246
738974;closed;246
738921;closed;246
737643;closed;246
737071;closed;246
736847;closed;246
736728;closed;246
735631;closed;246
734796;closed;246
732860;closed;246
732060;closed;246
732057;closed;246
731527;closed;246
731317;closed;246
730256;closed;246
729751;closed;246
729625;closed;246
726086;closed;246
722135;closed;246
722009;closed;246
721559;closed;246
721322;closed;246
721321;closed;246
721097;closed;246
720836;closed;246
720267;closed;246
720200;closed;246
720040;closed;246
719413;closed;246
716822;closed;246
714494;closed;246
714123;closed;246
713362;closed;246
712510;closed;246
710254;closed;246
709100;closed;246
709085;closed;246
708532;closed;246
708107;closed;246
707144;closed;246
706543;closed;246
706269;closed;246
706167;closed;246
701799;closed;246
700928;closed;246
699275;closed;246
699037;closed;246
696561;closed;246
693711;closed;246
692625;closed;246
690309;closed;246
690306;closed;246
689813;closed;246
689204;closed;246
688367;closed;246
687472;closed;246
687442;closed;246
687071;closed;246
686831;closed;246
678632;closed;246
676551;closed;246
676138;closed;246
675948;closed;246
675833;closed;246
675777;closed;246
671239;closed;246
670559;closed;246
665895;closed;246
665099;closed;246
662893;closed;246
662791;closed;246
662784;closed;246
661253;closed;246
660655;closed;246
659650;closed;246
659127;closed;246
659121;closed;246
657000;closed;246
655177;closed;246
653345;closed;246
651590;closed;246
651472;closed;246
650110;closed;246
649082;closed;246
647744;closed;246
644600;closed;246
643480;closed;246
642885;closed;246
642453;closed;246
642385;closed;246
641968;closed;246
641944;closed;246
639172;closed;246
638951;closed;246
637629;closed;246
637121;closed;246
634746;closed;246
634578;closed;246
634471;closed;246
631951;closed;246
630781;closed;246
629744;closed;246
628601;closed;246
628200;closed;246
624093;closed;246
623146;closed;246
620480;closed;246
620118;closed;246
620086;closed;246
618780;closed;246
618144;closed;246
617802;closed;246
617243;closed;246
617238;closed;246
616933;closed;246
616890;closed;246
616763;closed;246
616686;closed;246
616016;closed;246
615296;closed;246
612963;closed;246
612940;closed;246
611335;closed;246
610324;closed;246
608994;closed;246
608731;closed;246
608119;closed;246
608118;closed;246
608116;closed;246
606868;closed;246
605072;closed;246
604279;closed;246
602127;closed;246
601765;closed;246
600875;closed;246
600579;closed;246
599968;closed;246
599830;closed;246
599211;closed;246
598786;closed;246
597062;closed;246
595765;closed;246
594762;closed;246
594690;closed;246
593543;closed;246
592923;closed;246
588484;closed;246
588467;closed;246
588364;closed;246
588119;closed;246
587296;closed;246
587275;closed;246
587273;closed;246
586426;closed;246
586292;closed;246
585813;closed;246
585653;closed;246
585478;closed;246
585272;closed;246
584442;closed;246
579603;closed;246
576377;closed;246
575146;closed;246
570661;closed;246
570657;closed;246
568731;closed;246
568699;closed;246
566650;closed;246
564920;closed;246
564075;closed;246
560958;closed;246
560656;closed;246
560350;closed;246
559513;closed;246
558866;closed;246
558454;closed;246
557945;closed;246
557934;closed;246
557494;closed;246
557162;closed;246
556158;closed;246
556064;closed;246
555884;closed;246
554848;closed;246
553733;closed;246
553208;closed;246
551292;closed;246
550673;closed;246
549954;closed;246
549489;closed;246
548692;closed;246
544062;closed;246
540812;closed;246
538793;closed;246
537633;closed;246
536544;closed;246
536158;closed;246
536016;closed;246
535184;closed;246
532620;closed;246
532452;closed;246
531816;closed;246
527210;closed;246
526908;closed;246
519789;closed;246
518611;closed;246
514922;closed;246
512895;closed;246
510203;closed;246
510065;closed;246
509443;closed;246
508762;closed;246
506664;closed;246
505329;closed;246
504398;closed;246
499914;closed;246
499882;closed;246
499865;closed;246
499467;closed;246
498607;closed;246
497729;closed;246
496716;closed;246
496523;closed;246
495071;closed;246
491735;closed;246
489870;closed;246
489163;closed;246
486690;closed;246
485245;closed;246
485226;closed;246
483057;closed;246
482547;closed;246
768582;open;247
768567;open;247
767119;solved;247
762111;closed;247
761016;closed;247
760905;closed;247
760231;closed;247
759621;closed;247
759379;closed;247
758974;closed;247
758249;closed;247
755638;closed;247
755287;closed;247
754471;closed;247
754319;closed;247
753828;closed;247
753560;closed;247
750858;closed;247
750095;closed;247
749950;closed;247
749553;closed;247
749241;closed;247
748894;closed;247
746103;closed;247
743103;closed;247
742881;closed;247
742628;closed;247
742090;closed;247
741504;closed;247
741078;closed;247
740790;closed;247
739119;closed;247
738983;closed;247
738523;closed;247
738142;closed;247
737949;closed;247
737631;closed;247
736667;closed;247
734618;closed;247
733494;closed;247
733491;closed;247
732076;closed;247
731431;closed;247
731422;closed;247
731187;closed;247
731068;closed;247
730689;closed;247
730536;closed;247
729956;closed;247
729359;closed;247
729147;closed;247
723274;closed;247
722496;closed;247
721599;closed;247
721501;closed;247
721103;closed;247
720221;closed;247
720039;closed;247
719543;closed;247
719427;closed;247
719153;closed;247
718297;closed;247
718231;closed;247
717827;closed;247
717541;closed;247
715287;closed;247
714497;closed;247
713801;closed;247
713660;closed;247
713413;closed;247
713343;closed;247
712512;closed;247
712337;closed;247
710029;closed;247
710017;closed;247
709544;closed;247
709475;closed;247
709105;closed;247
706954;closed;247
706804;closed;247
705652;closed;247
705173;closed;247
703766;closed;247
702936;closed;247
700989;closed;247
699374;closed;247
697177;closed;247
692832;closed;247
692614;closed;247
692190;closed;247
692187;closed;247
691458;closed;247
690579;closed;247
690525;closed;247
687687;closed;247
687443;closed;247
686836;closed;247
678643;closed;247
677802;solved;247
676581;closed;247
676385;closed;247
676166;closed;247
675869;closed;247
667894;closed;247
665840;closed;247
665837;closed;247
665759;closed;247
665596;closed;247
665123;closed;247
665101;closed;247
662916;closed;247
662832;closed;247
662820;closed;247
662795;closed;247
660920;closed;247
659151;closed;247
656704;closed;247
656403;closed;247
655179;closed;247
654133;closed;247
651198;closed;247
650586;closed;247
650051;closed;247
649951;closed;247
644603;closed;247
643726;closed;247
643416;closed;247
643220;closed;247
641981;closed;247
